sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
6.73,0.24,6.25,0.08,0.88,12.6,1,17
4.52,0.14,4.53,0.08,1.03,17.02,1,22
2.22,0.53,2.31,0.19,0.91,26.97,1,11
3.96,0.15,3.31,-0.0,0.82,19.72,1,11
4.9,0.62,4.26,0.11,0.62,19.66,1,16
6.03,0.44,6.28,0.18,0.67,15.6,1,19
4.55,0.24,5.18,0.13,0.91,15.52,1,10
4.91,0.42,4.86,0.13,0.73,18.38,1,14
7.2,0.01,6.97,0.13,0.63,12.25,1,17
4.67,0.48,4.35,0.13,0.81,20.66,1,13
4.86,0.1,4.69,0.07,0.75,17.49,1,13
3.09,0.5,3.55,0.09,0.72,22.57,1,11
4.89,0.21,5.0,0.18,0.68,5.66,1,10
4.73,0.02,4.91,0.09,0.73,11.36,1,18
3.69,0.54,3.98,0.11,0.68,22.09,1,12
4.45,0.21,4.42,0.08,0.57,15.57,1,15
3.59,0.28,3.31,0.05,0.96,21.67,1,13
5.88,0.23,6.04,0.05,0.89,15.93,1,16
3.68,0.41,3.94,0.04,1.05,10.22,1,21
5.85,0.17,5.6,0.05,0.65,22.38,1,14
4.59,0.52,4.52,0.1,0.45,24.37,1,20
4.45,0.04,4.49,0.11,0.59,14.83,1,16
3.96,0.4,4.14,0.01,0.93,12.3,1,20
5.36,0.34,5.95,0.07,0.23,13.97,1,13
5.32,0.54,4.72,0.16,0.9,21.25,1,25
5.93,0.17,5.93,0.1,0.32,10.01,1,12
4.53,0.02,4.84,0.07,1.01,15.6,1,20
3.67,-0.09,4.0,0.1,0.8,21.39,1,16
3.36,0.42,3.58,0.14,0.64,12.63,1,17
4.43,0.65,4.45,0.03,0.67,19.83,1,16
4.78,0.36,4.34,0.14,0.75,9.19,1,15
5.22,0.22,4.93,0.01,0.62,21.97,1,17
5.28,0.56,5.24,0.15,0.73,22.31,1,14
3.18,0.3,3.14,0.04,1.03,9.11,1,17
5.23,0.34,4.84,0.11,1.05,12.79,1,15
3.63,0.49,3.73,0.1,0.89,16.69,1,12
6.05,-0.08,6.08,0.1,0.8,16.12,1,21
5.58,0.2,6.24,0.17,1.07,21.56,1,22
4.57,0.27,4.23,0.04,0.71,18.7,1,19
5.62,0.49,5.32,0.13,0.84,21.69,1,15
5.02,0.3,4.99,0.07,0.8,7.71,1,14
5.65,0.33,5.55,0.07,0.6,11.52,1,14
5.53,0.13,5.53,0.06,0.85,14.27,1,19
6.13,0.17,6.74,0.08,0.47,17.24,1,14
3.65,0.42,3.79,0.13,0.61,7.78,1,12
5.19,0.46,4.99,0.08,0.82,21.24,1,10
4.32,0.7,4.69,0.09,0.75,3.78,1,17
4.2,-0.0,5.0,0.17,1.02,16.8,1,12
3.81,0.23,3.54,0.08,0.9,15.92,1,8
6.7,0.51,7.0,0.13,0.95,13.59,1,14
4.65,0.14,4.35,0.13,0.82,22.53,1,11
4.09,0.11,4.02,0.07,0.49,7.44,1,13
4.98,0.42,4.87,0.02,0.64,10.46,1,13
6.24,-0.07,5.99,0.19,1.1,14.76,1,20
3.6,0.43,4.11,0.13,0.76,14.49,1,9
6.1,-0.14,5.91,-0.02,1.04,14.37,1,16
4.45,0.3,4.07,0.16,0.84,5.17,1,14
4.07,0.64,4.55,0.09,0.46,14.27,1,13
4.29,0.34,4.21,0.11,0.61,10.6,1,15
5.81,0.27,5.77,0.04,0.82,14.83,1,18
6.24,0.36,6.29,0.1,0.6,20.75,1,12
5.09,0.14,4.97,0.11,0.79,23.97,1,16
5.71,0.16,5.54,0.12,0.63,11.8,1,17
3.79,0.16,3.82,0.16,0.73,19.07,1,13
6.3,0.31,6.16,0.23,0.82,16.39,1,15
6.31,0.45,5.91,0.13,0.69,18.48,1,15
5.59,0.62,5.58,0.19,0.73,8.73,1,14
4.52,0.14,5.0,0.12,0.74,14.61,1,13
3.4,0.36,3.51,0.1,0.86,13.52,1,10
4.99,0.23,4.89,0.04,0.59,11.38,1,15
4.32,0.28,4.29,0.16,0.66,21.07,1,14
4.03,0.25,3.83,0.18,0.95,18.63,1,19
5.89,0.31,5.84,0.09,0.93,14.52,1,17
5.84,0.16,5.71,0.08,0.94,18.02,1,12
4.79,0.37,4.81,0.05,0.58,16.79,1,20
6.32,0.43,5.95,0.05,0.93,21.4,1,18
5.11,0.21,4.42,0.14,0.59,23.32,1,17
4.14,0.89,4.24,0.21,0.75,14.42,1,12
4.88,0.27,5.26,0.13,0.55,21.32,1,12
6.31,0.19,6.04,0.03,0.92,11.63,1,12
7.4,-0.23,6.56,0.05,0.71,15.53,1,15
5.78,0.14,5.63,0.15,0.54,16.39,1,16
5.39,0.4,5.47,0.05,0.72,15.91,1,17
4.98,0.14,4.53,0.16,0.76,14.37,1,14
4.68,0.75,5.01,0.11,1.04,4.59,1,17
3.79,0.39,3.82,0.01,0.78,13.59,1,17
3.14,0.65,2.54,0.09,1.1,19.61,1,17
5.68,0.14,5.7,0.01,0.73,10.48,1,14
5.73,0.11,5.81,0.13,0.54,11.58,1,12
3.68,0.02,3.78,0.02,0.94,20.46,1,17
5.81,0.3,5.62,0.07,0.94,8.77,1,14
5.12,0.38,4.53,0.1,0.57,13.97,1,12
3.32,0.12,3.03,0.01,0.97,12.15,1,17
5.1,0.39,5.01,0.07,1.06,18.18,1,11
4.22,0.35,4.06,0.1,0.79,10.94,1,19
4.58,-0.07,4.72,0.1,0.72,21.4,1,17
6.03,0.16,5.52,0.05,0.85,7.84,1,17
3.88,0.65,3.8,0.03,0.9,1.49,1,14
6.26,0.3,6.68,0.18,0.54,16.18,1,8
4.85,-0.1,5.66,0.06,0.82,11.78,1,11
5.44,0.06,5.5,0.1,1.02,16.45,1,15
4.85,0.42,5.26,0.11,0.64,17.88,1,15
7.28,0.58,7.19,0.06,0.82,12.72,1,19
5.7,0.02,5.36,0.16,0.83,10.21,1,10
6.07,0.39,5.86,0.11,0.72,17.82,1,16
4.44,0.44,4.13,0.18,0.68,8.39,1,14
4.41,0.33,4.08,0.15,0.74,8.1,1,13
5.02,0.08,4.69,0.07,0.55,13.19,1,13
3.12,0.18,3.6,0.08,0.71,15.72,1,16
3.54,0.22,4.01,0.1,0.78,13.83,1,16
5.03,0.61,5.39,0.09,0.74,10.77,1,15
4.66,0.09,5.05,0.04,0.7,17.05,1,17
6.21,0.05,6.56,0.12,0.66,18.06,1,19
4.6,0.1,4.45,0.06,0.67,11.53,1,12
5.51,0.55,5.55,0.09,0.87,26.05,1,12
4.43,0.41,4.19,0.03,1.12,12.26,1,13
5.3,0.18,5.45,0.15,0.74,8.39,1,14
4.86,0.25,4.86,0.07,0.79,20.6,1,13
5.71,0.36,6.3,0.16,0.76,15.01,1,17
6.78,0.33,7.02,0.15,0.56,10.15,1,13
2.58,0.13,2.35,0.07,0.59,25.58,1,13
5.47,0.02,5.09,0.09,0.76,20.19,1,16
4.36,-0.17,4.15,0.07,0.59,13.32,1,14
5.03,0.29,4.95,0.17,0.99,9.35,1,18
5.65,0.23,6.0,0.17,0.64,17.26,1,15
4.63,0.62,5.01,0.09,0.74,16.01,1,11
4.31,-0.03,4.19,0.11,0.85,16.65,1,17
6.62,0.38,6.14,0.03,0.7,17.34,1,15
5.26,0.4,5.4,0.08,1.0,16.57,1,16
3.57,0.35,3.65,0.11,1.03,11.61,1,15
3.46,0.27,3.23,0.12,1.09,13.2,1,19
6.13,0.12,6.09,0.08,1.18,23.69,1,19
5.4,0.49,4.99,0.11,0.51,16.86,1,15
5.01,0.16,4.79,0.09,0.64,18.13,1,7
5.36,0.07,4.85,0.09,0.81,12.76,1,18
4.25,-0.15,4.41,0.05,0.77,11.8,1,12
5.36,0.44,5.35,0.06,0.37,13.93,1,10
4.33,0.56,4.63,0.1,0.71,17.22,1,17
5.92,0.41,6.35,0.05,0.63,17.5,1,18
5.95,0.13,6.12,0.06,1.07,12.19,1,16
4.16,0.16,4.25,0.1,0.53,13.49,1,17
6.9,0.61,7.47,-0.04,1.06,11.99,1,16
4.39,0.32,4.45,0.17,0.9,11.55,1,12
5.83,0.5,5.86,0.05,0.52,16.5,1,16
3.74,0.48,3.45,0.04,0.93,5.04,1,12
4.69,0.31,4.6,0.1,0.58,18.82,1,12
5.26,0.28,5.16,0.1,0.68,14.19,1,17
4.95,0.12,4.49,0.13,0.73,19.92,1,16
4.27,0.21,4.86,0.04,1.2,10.24,1,15
5.17,0.16,5.14,0.14,0.9,14.86,1,18
5.52,0.48,5.89,0.13,0.65,13.03,1,16
6.26,0.18,6.38,0.04,0.81,11.45,1,10
3.74,0.75,3.29,0.19,0.75,12.1,1,16
5.61,0.07,5.66,0.11,0.76,13.65,1,18
4.64,0.58,4.67,0.18,0.79,17.66,1,12
5.27,0.37,5.22,0.07,0.46,14.56,1,13
3.88,0.41,3.64,0.03,1.01,17.75,1,16
2.22,0.69,2.13,0.16,0.41,15.66,1,15
4.84,0.3,4.57,0.05,0.69,16.61,1,20
5.77,0.24,5.9,0.11,0.73,17.05,1,18
5.68,-0.09,6.25,0.1,0.52,14.56,1,13
4.72,0.08,4.57,0.11,0.85,20.98,1,17
6.34,0.11,6.07,0.07,1.18,20.76,1,13
3.28,0.35,3.69,0.15,0.96,26.3,1,19
4.7,-0.2,5.06,0.11,1.0,8.9,1,14
5.3,0.83,5.96,0.13,1.01,8.49,1,13
4.31,0.43,4.03,0.08,0.64,7.29,1,15
4.73,0.09,4.72,0.08,0.6,9.48,1,18
3.42,0.27,3.86,0.15,0.65,11.61,1,16
4.52,0.12,4.05,0.11,0.95,11.47,1,18
5.13,0.53,5.2,0.08,0.84,13.55,1,15
4.7,0.22,5.21,0.1,0.38,23.36,1,12
5.42,0.29,5.21,-0.01,0.46,10.78,1,14
5.3,0.17,5.21,0.12,0.9,7.13,1,10
5.1,0.41,4.85,0.02,0.67,16.9,1,12
3.29,-0.05,4.13,0.17,0.75,12.46,1,16
4.9,0.25,4.8,0.14,0.8,22.12,1,17
4.91,0.16,4.76,0.13,0.41,9.81,1,14
5.69,0.17,4.95,0.02,0.73,21.95,1,9
6.45,0.36,6.43,0.13,1.13,9.09,1,16
3.38,-0.0,3.32,0.04,0.86,18.22,1,10
5.75,0.2,5.81,0.05,1.07,21.08,1,17
4.28,0.2,4.07,0.18,0.69,13.13,1,17
5.48,0.18,5.72,0.1,0.63,17.44,1,10
5.07,0.44,5.02,0.09,1.33,18.15,1,13
5.61,0.32,5.54,0.08,0.81,19.22,1,15
3.33,0.71,3.57,0.12,1.04,12.7,1,17
4.4,0.15,4.76,0.1,0.71,19.27,1,17
3.27,0.38,3.44,0.18,0.86,10.6,1,16
3.26,0.24,3.15,-0.02,0.84,9.69,1,17
5.17,0.42,5.3,0.1,0.74,11.97,1,11
5.84,0.3,6.31,0.13,0.95,11.47,1,18
5.38,0.13,5.48,0.1,1.38,7.63,1,12
4.69,0.27,4.55,0.02,1.04,14.46,1,14
4.61,0.17,4.26,0.01,0.57,14.97,1,14
6.0,-0.09,5.86,0.08,0.53,18.05,1,16
4.44,0.37,4.63,0.11,0.61,9.56,1,12
5.74,-0.0,4.79,0.1,0.86,16.81,1,22
4.51,0.05,4.16,0.0,0.7,14.59,1,18
6.15,0.36,5.87,0.12,0.93,13.88,1,18
6.62,0.34,6.65,0.05,0.71,24.9,1,20
4.32,0.22,4.96,0.13,0.89,6.66,1,11
3.28,0.31,3.64,0.11,0.71,18.89,1,16
5.02,0.34,4.78,0.19,0.93,15.32,1,18
4.68,0.01,4.75,0.13,0.85,21.11,1,17
5.38,0.65,5.14,0.12,0.73,12.66,1,14
5.37,0.27,5.6,-0.0,0.71,11.47,1,12
5.04,0.41,5.1,0.19,0.52,20.62,1,21
6.27,0.37,5.87,0.08,0.89,22.04,1,17
5.28,0.43,4.82,-0.04,0.57,12.02,1,10
4.35,0.45,4.63,0.03,0.53,18.46,1,14
4.21,0.18,4.49,0.14,0.72,12.72,1,10
6.69,0.45,6.55,0.09,1.06,10.95,1,17
5.34,0.09,5.7,0.06,0.62,15.25,1,11
4.64,0.41,4.81,0.01,0.96,7.82,1,13
6.16,0.35,6.12,0.11,1.02,9.94,1,15
3.8,0.31,3.98,0.11,1.11,17.08,1,17
4.82,0.34,4.74,0.06,0.59,19.05,1,15
4.79,0.03,4.76,0.09,0.54,22.38,1,15
4.19,0.3,4.16,0.08,0.93,9.6,1,14
5.61,0.32,5.72,0.06,0.83,19.82,1,15
5.1,0.34,5.4,0.06,0.61,13.38,1,12
5.56,-0.31,4.89,0.1,0.83,11.36,1,14
4.65,-0.04,4.38,0.05,0.83,18.53,1,10
3.26,-0.03,3.02,0.11,0.67,11.75,1,16
5.85,0.46,5.91,0.15,0.9,16.55,1,21
3.52,-0.1,3.34,0.14,0.88,4.36,1,11
6.41,0.19,6.71,0.22,1.02,16.22,1,18
4.54,0.21,4.66,0.11,0.39,16.51,1,12
5.29,0.27,5.38,0.19,0.37,13.55,1,15
6.59,0.39,6.5,0.12,0.55,15.63,1,16
4.92,0.34,4.92,0.15,0.76,16.84,1,13
4.66,0.39,4.87,0.09,1.03,17.12,1,13
5.28,0.5,4.94,0.11,0.89,21.66,1,20
4.82,0.23,4.74,0.17,0.97,12.01,1,13
7.05,0.4,6.55,0.12,0.81,19.85,1,11
4.18,0.65,4.0,0.04,1.08,10.58,1,12
7.62,0.32,7.31,0.14,1.0,11.25,1,21
4.76,0.12,4.58,0.1,0.84,9.75,1,14
3.22,-0.05,3.07,0.04,0.65,18.33,1,9
2.45,0.37,2.56,0.15,0.71,17.72,1,17
4.22,0.53,4.41,0.15,1.08,8.22,1,15
4.81,0.1,4.53,0.05,1.07,17.62,1,21
3.49,0.47,3.5,0.2,0.91,14.52,1,13
6.17,0.38,6.46,0.13,0.63,9.62,1,18
5.06,0.27,4.45,0.08,0.84,15.97,1,10
4.99,0.53,5.03,0.12,0.55,19.31,1,17
5.45,0.41,5.49,0.17,0.99,16.25,1,15
4.77,0.4,4.54,0.02,0.83,10.51,1,16
4.65,0.23,4.32,0.07,0.94,16.7,1,18
5.65,0.5,6.12,0.04,1.35,24.95,1,20
5.11,0.13,5.56,-0.01,0.82,15.93,1,19
5.56,0.43,5.52,0.19,0.71,7.25,1,11
4.98,0.25,4.88,0.09,0.74,8.66,1,13
5.91,0.38,5.82,0.05,0.74,17.64,1,16
4.06,0.67,4.19,0.04,0.81,18.93,1,12
3.87,0.32,4.29,0.17,0.93,12.34,1,14
5.9,0.55,5.69,0.08,1.02,15.7,1,13
6.4,0.23,6.43,0.09,0.83,17.46,1,19
6.25,0.74,6.61,0.07,0.64,11.88,1,15
5.22,-0.24,4.81,0.05,0.8,15.27,1,13
5.87,0.48,6.12,-0.01,0.81,13.0,1,19
3.34,0.22,3.16,0.04,0.66,21.72,1,15
5.38,0.48,5.53,0.05,0.46,18.47,1,12
4.47,0.64,4.52,0.11,1.23,19.26,1,17
5.56,0.6,5.26,0.07,0.99,23.55,1,14
5.67,0.37,6.07,0.15,0.7,6.38,1,10
5.07,0.31,5.48,0.19,0.9,13.98,1,11
6.56,0.23,6.57,0.13,1.04,17.86,1,17
3.32,0.05,3.3,0.14,0.9,13.77,1,17
5.63,0.35,5.62,0.04,0.68,10.42,1,18
4.55,0.21,4.4,0.11,0.87,18.28,1,17
5.24,-0.02,5.29,0.07,0.91,13.79,1,16
3.61,0.55,3.73,0.09,1.11,22.03,1,19
4.88,0.57,4.52,0.08,0.69,15.2,1,17
4.41,0.46,5.25,0.18,0.63,21.6,1,13
4.95,0.3,4.73,0.05,0.76,20.29,1,18
3.68,0.2,3.49,0.05,0.84,7.66,1,18
4.4,0.31,4.38,0.09,0.67,15.46,1,13
4.88,0.29,4.65,0.11,0.65,17.8,1,11
4.83,0.03,4.62,0.11,0.83,21.45,1,18
5.52,0.34,5.25,0.13,0.65,20.65,1,10
7.6,0.18,7.58,0.05,0.92,16.1,1,19
4.02,0.25,3.95,0.1,0.88,2.57,1,15
4.1,0.33,3.94,0.2,0.76,11.87,1,17
4.39,0.41,4.48,0.07,1.06,10.35,1,13
3.1,0.22,3.17,0.1,0.94,15.7,1,10
6.12,0.27,5.77,0.16,0.98,20.46,1,19
4.62,0.01,4.04,0.06,1.05,16.95,1,17
4.7,-0.18,4.72,0.07,0.86,17.99,1,17
6.0,0.38,6.5,0.02,0.58,14.16,1,10
5.74,0.49,6.43,0.12,0.83,13.17,1,18
4.88,0.11,5.2,0.16,0.86,5.72,1,10
5.12,0.2,5.21,0.07,0.57,19.84,1,19
3.98,0.0,4.2,0.08,0.94,18.14,1,8
5.76,0.38,5.38,0.12,0.84,15.22,1,15
4.29,0.28,3.7,0.15,0.76,15.98,1,15
5.33,0.17,5.42,0.2,0.99,19.09,1,16
3.41,0.59,3.29,0.05,0.48,22.34,1,9
4.58,0.49,4.04,0.09,0.55,21.47,1,12
6.12,0.42,5.88,0.1,1.12,16.33,1,21
5.86,0.18,6.4,-0.0,0.89,11.13,1,20
6.91,0.36,7.11,0.08,0.86,10.81,1,18
4.98,0.39,5.18,0.25,0.85,13.11,1,13
5.21,0.34,5.18,0.1,0.92,8.8,1,11
5.75,-0.0,5.84,0.08,0.99,12.81,1,19
5.56,0.56,5.35,0.12,0.84,19.19,1,15
5.05,0.13,5.15,0.02,1.12,17.8,1,15
2.51,0.26,2.85,0.13,0.84,17.9,1,14
6.11,-0.12,6.61,0.09,1.1,14.52,1,13
4.9,0.14,4.49,0.11,0.77,15.17,1,13
5.98,0.12,6.07,0.15,0.86,7.09,1,14
4.93,0.3,4.57,0.12,0.85,19.17,1,13
5.43,0.47,5.35,0.04,0.76,17.25,1,15
4.17,0.32,4.38,0.1,0.36,25.38,1,16
5.41,0.33,5.54,0.12,1.28,16.06,1,15
4.32,0.04,4.3,0.09,1.15,9.84,1,15
4.41,0.06,4.52,0.07,0.87,19.01,1,10
6.02,0.46,6.66,0.12,0.81,20.48,1,15
4.54,0.54,4.25,0.14,0.63,18.36,1,16
5.75,0.02,6.19,0.1,1.07,10.83,1,16
5.28,0.47,5.57,0.09,0.51,20.73,1,13
7.38,0.43,7.35,0.12,0.6,12.32,1,14
5.42,0.23,5.19,0.17,0.51,15.12,1,12
4.48,0.3,4.61,0.12,0.85,13.41,1,19
4.17,0.24,4.11,0.15,0.92,19.92,1,18
4.76,0.01,4.66,0.15,0.64,16.93,1,23
5.69,0.21,5.42,0.2,0.34,10.69,1,12
5.64,0.16,5.66,0.08,0.83,24.32,1,15
3.63,0.42,3.33,0.14,0.59,17.51,1,18
4.84,0.28,4.97,0.04,0.71,13.89,1,16
4.53,0.28,4.79,0.11,1.09,20.17,1,14
3.96,0.45,4.74,0.08,1.03,15.65,1,18
5.89,0.06,5.57,0.16,0.76,8.48,1,22
3.65,0.53,3.48,0.12,0.99,13.36,1,19
3.99,0.58,4.26,0.14,0.59,18.98,1,15
7.4,0.14,7.71,0.06,0.95,18.99,1,11
5.73,0.01,6.01,0.12,0.7,8.52,1,12
5.3,0.35,4.79,0.2,1.08,13.15,1,13
6.61,0.29,6.91,0.05,1.03,9.65,1,15
4.13,0.66,4.9,0.16,1.09,5.16,1,10
5.08,0.04,4.69,0.1,1.21,12.72,1,19
4.47,0.16,4.51,0.15,0.68,14.49,1,9
4.39,0.2,4.67,0.05,0.61,17.78,1,13
2.4,0.33,2.07,0.01,0.61,13.21,1,14
4.77,0.48,4.62,0.12,0.74,19.95,1,14
6.81,0.3,6.8,0.08,0.73,12.82,1,16
4.39,0.38,4.35,0.06,0.89,15.83,1,15
4.77,0.43,4.95,0.01,0.78,18.44,1,17
4.22,0.08,4.42,0.21,0.7,13.52,1,16
5.94,0.6,5.74,0.05,0.97,23.71,1,18
5.33,0.0,5.6,0.17,0.88,29.1,1,15
3.67,0.28,3.8,0.1,0.62,13.58,1,14
5.74,0.72,5.65,0.07,0.89,18.98,1,18
3.01,0.29,3.22,0.18,0.83,20.36,1,17
4.6,0.71,4.47,0.06,1.12,14.52,1,17
4.03,0.23,3.91,0.09,0.62,8.87,1,12
4.99,0.14,4.94,0.13,1.08,25.56,1,17
4.71,0.24,4.78,0.18,1.09,-0.92,1,19
5.48,0.14,5.36,0.03,0.82,9.56,1,15
4.08,0.31,3.31,0.04,0.98,14.88,1,18
4.96,0.61,4.91,0.11,0.91,20.99,1,16
5.47,0.15,5.95,0.06,1.0,9.29,1,10
3.94,0.16,4.84,0.12,1.11,16.56,1,20
3.71,0.16,4.07,0.1,0.9,16.08,1,13
4.01,0.19,3.76,0.09,1.18,13.48,1,14
6.41,-0.03,6.65,0.0,0.69,10.18,1,11
7.0,0.72,6.55,0.18,1.18,20.41,1,17
6.24,0.32,6.41,0.13,0.81,9.72,1,12
3.52,0.31,3.8,0.05,1.02,16.4,1,15
4.82,0.23,5.09,0.1,0.65,19.42,1,17
5.97,0.06,6.3,0.1,1.01,13.48,1,12
5.11,0.38,4.93,0.15,0.55,1.6,1,8
5.0,0.38,4.15,0.11,0.85,13.85,1,14
7.54,0.59,7.31,0.07,0.63,8.24,1,9
5.22,0.15,5.13,0.07,0.69,12.27,1,17
5.21,0.15,5.56,0.08,0.65,6.28,1,13
4.25,0.3,4.01,0.1,0.83,19.49,1,20
5.11,0.53,5.09,0.01,0.66,16.09,1,14
5.45,0.08,5.07,0.06,0.69,13.51,1,17
6.07,0.58,6.0,0.13,0.87,9.9,1,13
4.54,0.08,4.94,0.13,0.67,10.67,1,9
5.93,0.28,5.84,-0.02,0.58,20.28,1,17
7.15,0.46,7.16,0.06,0.99,8.94,1,16
4.86,0.18,5.19,0.06,0.74,26.72,1,7
3.78,0.29,3.6,0.09,1.11,16.89,1,18
5.03,0.55,4.99,0.21,0.76,16.15,1,19
2.7,0.21,1.78,0.1,0.58,19.83,1,16
5.69,0.06,5.54,0.05,0.82,17.61,1,13
4.62,0.19,4.82,0.06,0.91,9.12,1,17
5.97,0.64,6.24,0.16,0.62,21.24,1,13
4.36,0.28,4.13,0.08,0.84,4.08,1,13
5.81,0.33,5.43,0.12,1.04,12.62,1,16
5.69,0.65,5.79,0.06,1.14,21.0,1,17
4.31,0.05,4.64,0.17,0.84,13.53,1,18
4.42,0.31,3.89,0.09,0.75,15.44,1,17
4.83,0.11,4.68,0.16,0.62,20.66,1,8
3.47,0.32,3.52,0.07,0.89,14.17,1,17
2.49,0.46,2.47,0.06,1.27,3.42,1,20
5.18,0.42,5.34,0.13,0.99,8.75,1,12
3.34,0.44,3.83,0.06,0.72,12.88,1,14
6.19,0.42,5.83,0.11,0.64,6.67,1,13
5.03,0.09,5.03,0.15,1.05,13.59,1,19
5.01,0.38,5.37,0.13,0.69,26.71,1,17
3.76,0.57,3.87,0.12,1.14,15.95,1,17
4.5,0.32,4.8,0.17,1.08,25.22,1,18
4.78,0.38,4.94,0.1,0.56,24.48,1,9
6.19,0.2,6.11,0.14,0.57,12.13,1,18
5.94,0.32,5.65,0.11,0.45,8.36,1,15
5.49,0.38,5.63,0.09,0.67,15.31,1,10
5.01,0.36,4.96,0.08,0.93,24.22,1,14
6.45,0.67,6.43,0.03,0.83,13.43,1,14
6.36,0.21,6.42,0.14,0.73,3.73,1,11
3.03,0.1,3.23,0.12,0.83,14.6,1,12
4.37,0.26,4.74,0.1,0.97,13.3,1,17
5.78,0.3,6.1,0.04,0.96,15.36,1,17
4.92,0.22,4.71,0.03,0.87,12.53,1,20
3.56,0.48,3.55,0.13,0.86,9.45,1,13
4.18,0.31,4.11,0.06,0.89,27.22,1,12
4.9,0.6,4.72,0.09,1.05,19.4,1,15
5.04,0.06,4.91,0.05,0.78,10.91,1,14
4.95,0.49,5.09,0.07,0.97,15.06,1,16
5.59,0.23,5.05,0.13,0.8,7.01,1,16
3.83,0.33,3.53,0.03,0.82,14.19,1,15
3.93,0.13,3.75,0.13,0.64,15.62,1,19
4.79,0.19,5.01,0.04,0.46,10.42,1,8
3.81,0.38,4.23,0.05,1.07,15.52,1,17
4.48,0.34,4.38,0.14,0.62,23.73,1,14
5.59,0.63,6.05,0.12,0.6,11.45,1,11
4.17,0.14,4.68,0.11,0.76,17.7,1,13
5.7,0.33,5.98,0.07,0.81,7.46,1,15
7.09,0.15,7.0,0.17,0.86,19.37,1,16
5.36,0.53,5.13,0.08,0.63,13.45,1,15
1.37,-0.04,1.37,0.09,0.84,17.36,1,18
6.22,0.51,6.43,0.12,0.58,16.93,1,13
5.54,0.43,4.97,0.12,0.95,19.81,1,17
5.87,0.17,5.93,0.16,0.67,18.91,1,15
4.78,0.11,4.84,0.15,0.78,10.8,1,14
4.76,0.25,4.89,0.16,0.81,10.86,1,18
7.06,0.17,6.24,0.15,0.95,15.99,1,14
5.6,0.16,5.47,0.1,1.08,19.98,1,14
6.32,0.05,6.32,0.03,0.81,18.42,1,15
4.74,0.37,5.21,0.09,0.71,13.67,1,20
4.22,0.18,4.27,0.08,0.62,16.76,1,17
4.0,-0.22,4.39,0.07,1.14,17.93,1,19
4.59,0.25,5.12,0.15,0.84,22.91,1,22
4.98,0.14,4.95,0.09,0.65,14.5,1,9
5.44,0.08,5.64,0.11,0.29,24.1,1,14
5.9,0.35,5.94,0.17,0.63,11.1,1,9
4.84,0.34,5.13,0.11,1.1,16.71,1,18
4.74,0.04,4.74,0.1,0.94,15.6,1,14
3.0,0.48,3.02,0.11,1.03,25.99,1,18
4.09,0.17,3.87,0.12,0.63,4.82,1,11
5.36,0.12,4.93,0.13,1.01,7.18,1,17
5.15,0.38,5.49,0.02,1.0,23.9,1,13
5.26,0.03,5.16,0.13,0.61,19.66,1,17
4.95,0.04,4.66,0.16,0.69,3.63,1,9
5.95,0.21,6.18,0.08,0.77,21.82,1,15
5.28,0.49,5.63,0.17,0.86,14.23,1,10
5.66,0.32,6.22,0.07,0.55,15.6,1,13
3.83,0.17,3.73,0.16,0.95,10.13,1,16
6.18,0.01,6.36,0.02,0.78,21.33,1,16
4.14,0.56,4.6,0.09,0.83,3.82,1,13
4.54,0.08,4.58,0.1,0.64,16.36,1,11
3.78,0.33,3.59,0.08,0.65,12.8,1,14
5.17,0.0,4.79,0.14,0.89,15.95,1,16
5.94,-0.08,6.18,0.0,0.69,18.42,1,12
4.59,0.68,5.09,0.08,0.83,7.16,1,15
5.57,0.45,5.8,0.12,1.11,11.25,1,19
6.55,0.39,6.26,0.09,0.95,14.71,1,13
4.58,0.43,4.92,0.22,1.07,18.86,1,8
4.46,0.55,4.93,0.09,0.63,12.36,1,13
4.27,0.18,4.07,0.14,1.07,25.49,1,23
4.26,0.18,4.63,0.11,0.92,8.69,1,17
4.56,-0.06,4.57,0.08,1.1,14.56,1,15
4.19,0.44,4.22,0.12,0.78,10.8,1,16
3.89,0.25,3.93,0.1,0.76,17.4,1,18
4.8,0.52,4.97,0.12,0.69,9.91,1,17
4.51,0.44,4.99,0.09,0.77,17.98,1,16
3.46,0.13,4.04,0.09,0.83,16.13,1,14
4.75,0.24,4.99,0.09,0.56,7.1,1,9
5.14,0.43,5.46,0.09,0.9,15.74,1,12
3.4,0.03,3.74,-0.02,1.01,12.75,1,15
3.84,0.4,3.64,0.07,0.76,15.25,1,13
5.65,0.8,5.39,0.18,0.69,7.12,1,10
5.16,0.23,5.78,0.12,0.63,9.12,1,15
5.12,0.19,5.25,0.13,0.69,4.92,1,14
5.73,0.53,5.49,0.07,0.76,18.81,1,14
5.96,0.41,5.85,0.11,0.82,7.58,1,14
5.37,0.55,5.74,0.19,1.0,15.87,1,20
4.78,0.01,4.55,0.17,0.83,10.26,1,17
5.04,0.29,4.84,0.13,0.9,19.69,1,13
5.24,0.26,5.61,0.07,0.4,12.85,1,16
3.97,0.46,4.17,0.03,0.98,15.82,1,15
5.17,0.12,5.01,0.08,1.01,19.45,1,15
7.19,0.5,7.46,0.06,1.05,11.05,1,16
