sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
6.67,0.3,6.58,0.09,0.67,9.69,1,14
4.97,0.45,4.84,0.16,0.79,10.2,1,14
0.33,1.31,-0.13,0.13,0.42,-10.79,0,0
5.0,0.29,4.94,0.15,0.75,21.48,1,19
-0.84,0.66,-1.19,0.01,0.02,4.48,0,0
2.09,1.34,1.53,-0.02,-0.32,5.51,0,0
5.52,0.19,5.78,0.07,0.54,18.38,1,15
0.06,0.76,0.27,-0.01,0.47,-1.62,0,0
4.1,0.63,4.59,0.15,0.33,11.59,1,12
-0.27,1.1,0.22,0.04,-0.23,3.97,0,0
-1.71,0.77,-1.6,0.04,0.05,-2.51,0,0
-0.13,0.49,-0.89,0.04,0.31,5.56,0,0
3.96,0.27,4.36,0.14,1.11,17.09,1,15
4.3,0.54,4.37,0.02,0.71,5.74,1,16
4.48,-0.07,4.46,0.12,0.83,19.11,1,12
0.52,0.78,-0.35,-0.09,-0.23,2.12,0,0
4.74,0.51,4.99,0.08,0.91,16.62,1,12
4.76,0.32,4.9,0.15,0.4,13.72,1,14
5.63,0.74,6.11,0.1,1.17,23.49,1,20
7.61,0.37,7.41,0.09,0.66,20.33,1,19
4.13,0.16,4.32,-0.0,0.69,16.23,1,17
-1.4,0.6,-1.43,0.11,0.17,10.56,0,0
-1.58,0.65,-1.32,-0.06,0.02,8.42,0,0
4.91,0.42,4.86,0.13,0.73,18.38,1,14
0.44,0.71,0.39,-0.05,0.05,8.45,0,0
4.4,0.12,4.24,0.09,0.62,22.15,1,17
-0.48,0.77,0.01,0.05,-0.41,-0.73,0,0
6.47,0.1,6.36,0.07,0.68,16.68,1,20
4.08,0.25,3.8,0.24,0.91,11.52,1,15
1.2,1.11,0.84,0.03,0.21,3.03,0,0
-0.72,0.72,-0.34,-0.01,-0.31,-0.59,0,0
0.65,0.69,1.04,0.02,0.25,2.69,0,0
-0.58,0.75,-0.35,0.04,-0.16,-1.28,0,0
0.75,0.91,0.48,0.04,0.18,7.01,0,0
1.99,0.65,2.11,0.01,-0.17,4.21,0,0
0.94,0.48,0.75,-0.06,-0.14,3.29,0,0
6.26,0.39,6.18,0.11,0.86,17.41,1,20
1.0,1.01,0.71,-0.04,0.31,9.39,0,0
1.03,0.72,1.04,-0.09,-0.15,6.01,0,0
4.32,0.34,4.43,0.03,0.79,19.35,1,12
5.18,0.43,4.95,0.05,1.03,9.88,1,18
5.05,0.48,5.03,0.09,0.93,18.4,1,12
5.41,0.16,5.04,0.1,1.11,9.7,1,12
1.62,0.87,1.86,-0.05,-0.16,-0.46,0,0
-0.23,0.8,-0.35,0.0,0.41,5.19,0,0
0.78,0.39,0.63,0.03,-0.16,-9.26,0,0
5.71,0.0,5.64,0.18,0.88,12.67,1,15
6.59,-0.02,6.84,0.14,0.6,14.99,1,13
4.96,0.2,5.37,0.08,0.76,10.16,1,15
0.22,0.5,0.15,-0.04,-0.09,-4.9,0,0
1.95,0.61,1.39,0.03,-0.28,-4.85,0,0
6.4,0.03,6.24,0.1,0.77,13.87,1,15
7.03,0.58,6.83,0.11,0.84,11.43,1,16
5.79,0.27,5.82,0.02,0.86,11.95,1,13
-0.54,0.95,-0.24,0.03,0.01,0.63,0,0
0.97,0.76,1.45,-0.02,0.04,-3.03,0,0
-1.04,0.65,-0.4,-0.1,-0.03,9.72,0,0
5.19,0.32,5.61,0.04,0.98,25.86,1,22
-0.7,0.82,-0.92,-0.03,0.35,6.15,0,0
4.89,-0.16,4.47,0.14,0.59,13.03,1,6
0.31,0.7,0.45,0.0,0.04,6.12,0,0
1.49,0.78,1.98,0.01,0.04,7.7,0,0
5.21,0.51,5.78,0.07,0.66,12.22,1,16
-1.4,0.61,-1.3,-0.06,-0.05,-3.01,0,0
3.92,0.22,3.98,0.07,0.64,14.5,1,16
2.73,0.64,2.47,0.12,0.63,21.1,1,14
0.62,0.52,0.7,0.03,-0.3,8.08,0,0
3.61,0.56,3.39,0.11,0.19,14.46,1,14
4.99,0.23,4.89,0.04,0.59,11.38,1,15
0.11,1.03,-0.16,0.04,-0.33,3.25,0,0
-0.31,0.88,-0.05,-0.03,0.01,-2.57,0,0
2.41,0.58,2.18,-0.02,0.09,8.64,0,0
5.33,-0.01,4.8,0.06,0.82,8.24,1,14
1.2,0.87,1.59,-0.05,-0.25,0.43,0,0
3.75,0.38,3.86,0.15,0.74,13.76,1,17
-0.4,1.17,-0.49,0.01,0.17,13.98,0,0
-0.92,1.14,-1.08,-0.04,-0.18,-0.07,0,0
1.82,1.0,1.6,0.0,-0.15,0.19,0,0
2.11,0.72,1.5,-0.09,0.06,8.48,0,0
-0.5,0.83,-0.05,-0.0,0.12,1.01,0,0
6.72,0.28,6.81,0.09,0.46,9.94,1,11
1.95,1.12,1.93,0.05,0.04,9.76,0,0
3.83,0.44,3.63,0.04,0.62,9.67,1,12
0.91,0.72,0.9,0.01,0.02,2.7,0,0
5.46,0.32,5.68,0.11,0.87,10.22,1,11
3.83,0.1,3.95,0.08,0.42,14.72,1,12
5.99,0.25,5.88,0.12,0.64,9.6,1,15
0.18,0.64,-0.42,0.03,-0.25,2.08,0,0
0.03,1.07,-0.21,-0.01,0.3,7.61,0,0
4.42,0.31,4.44,0.19,0.73,13.3,1,14
4.59,0.41,4.54,0.25,1.01,17.85,1,16
0.59,0.81,0.68,0.01,0.01,-5.44,0,0
3.95,0.35,3.76,0.11,0.69,18.68,1,13
5.41,0.28,5.75,0.2,1.06,9.64,1,18
0.59,0.51,0.52,0.08,0.45,4.76,0,0
0.6,0.7,0.64,-0.01,0.14,2.58,0,0
4.73,0.51,4.52,0.13,0.77,24.15,1,17
0.86,0.85,1.32,-0.04,-0.01,3.59,0,0
0.92,0.79,1.21,0.04,-0.03,3.31,0,0
3.83,0.21,3.8,0.02,0.9,12.48,1,15
4.47,0.26,4.63,0.08,1.02,19.36,1,18
5.74,0.72,5.65,0.07,0.89,18.98,1,18
5.42,0.68,5.24,0.16,1.01,15.58,1,16
5.86,0.25,5.54,0.15,0.97,12.07,1,16
1.06,0.93,0.92,0.01,0.17,-7.71,0,0
3.85,0.2,3.57,0.06,0.65,17.94,1,14
0.84,0.68,0.92,-0.04,-0.0,2.2,0,0
-0.02,0.92,0.37,0.11,0.53,2.93,0,0
-1.6,0.79,-1.64,0.02,-0.05,4.72,0,0
-0.22,0.87,0.01,-0.06,-0.09,2.59,0,0
-1.7,0.63,-1.68,0.01,0.49,4.19,0,0
4.77,0.47,4.51,0.12,0.69,20.36,1,15
-1.04,1.1,-1.06,0.08,0.14,5.01,0,0
1.34,0.63,1.11,0.05,-0.54,-3.0,0,0
2.94,1.16,3.42,0.02,0.13,-1.52,0,0
4.43,0.65,4.45,0.03,0.67,19.83,1,16
5.49,0.35,5.75,0.13,0.45,13.61,1,6
2.06,0.81,2.17,0.05,0.05,7.85,0,0
4.97,0.54,5.14,0.15,0.91,16.79,1,15
0.59,0.49,0.96,0.04,0.05,9.79,0,0
4.17,0.32,4.38,0.1,0.36,25.38,1,16
4.41,0.32,4.36,0.18,0.71,23.89,1,14
-0.28,0.6,-0.5,-0.0,0.56,13.56,0,0
0.66,0.93,0.49,0.05,0.19,2.32,0,0
4.2,0.39,4.24,0.1,0.61,9.93,1,18
3.76,0.57,3.87,0.12,1.14,15.95,1,17
4.58,0.47,3.91,0.09,1.03,19.03,1,15
3.8,0.16,3.95,0.1,0.49,16.26,1,17
6.51,0.4,6.52,0.06,1.22,14.34,1,15
0.43,0.71,0.71,-0.04,-0.23,2.28,0,0
3.82,0.41,3.72,0.06,0.68,24.04,1,15
6.6,0.4,7.13,0.12,0.74,3.61,1,8
6.69,-0.04,6.8,0.12,0.73,13.74,1,20
-0.01,0.82,0.26,0.04,0.52,6.27,0,0
0.02,0.91,-0.06,0.08,0.04,5.38,0,0
3.77,0.24,4.08,0.08,0.82,14.81,1,10
0.12,1.19,-0.15,-0.05,0.01,-1.0,0,0
4.18,-0.07,3.78,0.06,0.6,10.13,1,15
-0.18,0.82,0.09,0.0,0.2,14.75,0,0
0.76,0.8,1.06,-0.04,-0.33,-3.95,0,0
5.1,0.41,4.85,0.02,0.67,16.9,1,12
4.32,0.2,4.22,0.1,0.77,16.68,1,14
0.48,0.83,-0.03,-0.03,0.16,1.1,0,0
2.36,1.02,2.05,0.04,0.02,5.69,0,0
4.75,0.06,4.74,0.19,0.69,12.89,1,9
4.7,0.11,4.52,0.16,0.85,3.71,1,13
5.47,0.6,5.28,0.17,0.64,4.74,1,16
6.51,0.43,6.24,0.0,0.75,8.19,1,17
-0.53,1.08,-0.82,0.03,0.21,4.93,0,0
4.26,0.27,4.95,0.04,0.88,12.37,1,14
4.61,0.13,4.68,0.07,0.22,3.33,1,14
3.74,0.16,3.52,0.09,0.79,17.24,1,17
3.28,0.11,3.84,0.19,0.99,21.46,1,19
4.52,0.24,3.99,0.08,1.16,23.96,1,18
1.26,0.96,1.19,0.03,0.41,-0.54,0,0
3.19,0.36,3.28,0.06,1.02,21.88,1,17
3.8,0.35,3.33,0.08,0.64,16.69,1,18
5.32,0.48,4.65,0.16,0.75,18.49,1,17
0.97,0.47,0.48,-0.04,-0.04,5.36,0,0
5.52,0.36,5.06,0.04,0.63,16.17,1,11
5.87,-0.0,6.57,0.18,0.73,11.68,1,13
-0.4,0.75,-0.41,0.05,0.19,9.45,0,0
7.47,0.28,7.49,0.17,0.77,19.54,1,12
3.82,0.51,4.21,0.17,0.74,16.01,1,16
5.22,0.54,4.97,0.11,0.51,13.23,1,13
2.7,0.14,2.73,0.09,0.47,12.12,1,12
2.34,0.44,2.24,0.11,0.69,20.84,1,16
4.2,0.24,4.03,0.14,1.03,14.4,1,14
4.0,0.37,3.94,0.05,1.01,14.32,1,13
-1.72,1.22,-1.67,-0.08,-0.18,6.73,0,0
5.11,0.02,5.22,-0.0,0.44,6.51,1,11
3.2,0.71,2.49,-0.02,0.88,16.77,1,14
0.04,0.59,0.39,0.03,0.3,0.35,0,0
4.59,0.52,4.7,0.11,0.52,20.22,1,9
-0.45,0.44,-0.64,-0.04,0.17,8.4,0,0
4.85,0.45,4.67,0.13,0.66,9.18,1,13
0.18,0.7,0.69,0.07,-0.22,6.68,0,0
-0.2,1.15,-0.74,0.03,-0.17,-4.7,0,0
5.41,0.27,5.75,0.08,1.0,17.41,1,15
4.32,0.29,4.17,0.09,1.16,22.36,1,13
-0.68,0.97,-0.34,-0.02,-0.03,8.35,0,0
5.3,0.83,5.96,0.13,1.01,8.49,1,13
3.69,0.44,3.98,0.06,0.97,16.6,1,19
5.6,0.69,5.66,0.11,0.79,16.36,1,11
0.44,0.96,0.98,-0.03,0.12,6.65,0,0
3.98,0.0,3.68,0.03,0.29,14.73,1,14
3.55,0.49,3.66,0.22,0.89,16.74,1,14
5.29,0.67,6.04,0.04,0.62,21.03,1,17
5.89,0.26,6.19,0.0,0.76,19.58,1,13
1.13,0.74,1.4,-0.03,-0.05,5.85,0,0
3.81,0.15,3.77,0.12,0.77,13.96,1,18
-1.02,0.59,-1.36,-0.01,-0.18,3.91,0,0
5.99,0.54,6.01,0.06,0.6,22.27,1,21
0.65,0.62,0.37,-0.03,-0.12,-0.74,0,0
5.1,-0.04,4.76,0.1,0.86,13.55,1,14
4.24,0.11,4.73,0.14,0.67,19.7,1,14
0.02,0.73,-0.28,0.08,0.23,10.22,0,0
1.36,1.06,1.02,0.05,0.2,2.23,0,0
-0.28,0.67,0.26,0.02,0.07,2.34,0,0
4.39,-0.01,4.63,-0.01,0.63,18.8,1,13
4.74,0.3,4.54,0.09,1.22,16.22,1,17
4.47,0.16,4.87,0.14,0.88,16.37,1,14
1.01,0.99,1.09,-0.02,0.01,11.66,0,0
2.49,0.46,2.47,0.06,1.27,3.42,1,20
4.4,0.14,4.54,0.14,1.02,8.67,1,13
1.56,0.78,1.54,-0.01,-0.11,-4.47,0,0
1.19,0.8,0.89,-0.04,-0.19,-4.02,0,0
0.73,1.02,0.13,-0.04,-0.05,2.35,0,0
1.18,0.63,1.09,0.03,0.32,11.29,0,0
4.86,0.18,4.86,0.15,0.57,12.34,1,14
5.55,0.48,5.22,0.07,0.59,1.86,1,18
5.26,0.24,5.84,0.12,1.17,13.06,1,17
4.23,0.41,4.39,0.11,0.56,9.69,1,14
1.32,1.18,1.19,-0.06,0.3,12.43,0,0
5.76,0.4,5.85,0.06,0.81,7.05,1,20
4.4,0.21,4.45,0.16,0.89,10.7,1,16
1.87,0.87,1.65,-0.03,0.19,0.43,0,0
3.45,0.31,3.06,0.12,0.7,10.78,1,15
0.47,0.62,0.47,0.06,0.24,0.0,0,0
3.42,-0.1,3.13,0.16,1.06,-0.65,1,14
0.35,0.87,0.16,0.05,0.11,1.85,0,0
-0.54,0.89,-0.4,-0.09,0.21,8.51,0,0
5.46,0.49,5.42,0.07,0.78,9.51,1,13
3.59,0.31,3.52,0.14,0.94,16.44,1,20
0.65,0.86,0.73,0.04,-0.05,3.23,0,0
-1.57,0.93,-1.44,-0.01,0.3,4.13,0,0
-0.11,0.95,0.4,0.07,-0.13,3.24,0,0
5.97,0.29,5.7,0.06,0.81,11.12,1,16
5.83,0.56,6.22,0.05,1.04,18.36,1,17
5.15,0.31,4.9,0.07,1.01,16.0,1,19
4.94,0.32,5.17,0.14,0.64,23.23,1,17
0.98,0.72,1.02,0.02,0.12,-0.29,0,0
4.77,0.5,5.0,0.1,0.79,13.7,1,14
3.14,0.24,2.91,0.11,0.7,10.36,1,14
0.45,1.04,0.29,-0.01,-0.02,12.06,0,0
-0.75,0.84,-1.04,0.04,-0.14,1.34,0,0
5.02,0.23,4.85,0.12,0.73,19.34,1,21
6.3,0.19,6.36,0.07,0.78,20.8,1,21
0.22,0.86,-0.17,0.04,0.09,-3.12,0,0
0.77,0.47,0.77,0.04,0.0,-3.0,0,0
3.89,0.39,3.87,0.08,0.81,8.64,1,10
5.14,0.08,5.31,0.07,0.92,22.26,1,18
3.71,0.58,3.42,0.07,0.44,7.02,1,13
0.14,0.53,0.18,0.0,0.33,0.97,0,0
1.35,1.23,0.93,-0.05,0.13,-2.45,0,0
4.98,0.59,4.99,0.06,1.04,9.16,1,16
2.4,0.96,2.47,0.08,0.04,0.97,0,0
1.58,0.87,1.68,0.05,0.14,10.2,0,0
-0.91,1.08,-1.22,0.08,0.07,4.57,0,0
4.89,0.41,4.7,0.07,0.46,9.46,1,11
0.17,0.58,0.17,0.05,-0.16,0.14,0,0
3.6,0.66,3.47,0.1,0.98,5.5,1,16
4.23,-0.03,3.73,0.16,0.83,16.43,1,14
0.64,0.88,0.73,0.02,0.36,7.28,0,0
0.76,1.34,0.89,0.1,-0.27,3.53,0,0
6.09,0.16,6.24,0.07,0.67,16.4,1,15
5.07,-0.08,4.83,0.04,0.92,10.76,1,11
7.07,0.33,6.65,0.16,0.91,11.17,1,12
-0.06,0.95,0.78,0.04,-0.07,5.77,0,0
3.88,0.05,3.94,0.11,0.58,14.28,1,14
4.78,-0.04,5.1,0.02,0.8,23.38,1,16
4.26,0.09,4.39,0.09,0.83,12.32,1,16
-0.71,0.71,-0.44,-0.07,0.16,3.78,0,0
1.42,0.82,1.5,0.01,-0.35,7.61,0,0
-0.07,1.06,0.05,0.04,0.04,1.18,0,0
0.6,0.84,0.75,0.01,0.08,-0.03,0,0
3.97,0.41,3.94,0.03,0.88,17.3,1,16
5.1,0.27,5.3,0.17,0.87,12.18,1,12
0.73,0.82,0.21,-0.14,0.06,1.42,0,0
4.11,0.43,4.03,0.1,0.28,22.4,1,5
1.29,0.72,1.09,-0.08,0.06,7.46,0,0
0.74,0.98,0.9,-0.02,0.32,3.64,0,0
0.35,1.08,-0.09,0.13,-0.21,-5.46,0,0
5.64,0.62,5.4,0.16,0.91,12.01,1,13
4.17,0.22,4.28,0.22,1.05,7.56,1,15
0.6,0.97,0.77,0.13,0.01,-1.39,0,0
3.99,0.52,3.52,0.13,0.42,10.86,1,12
-0.83,0.67,-0.26,-0.0,-0.14,1.36,0,0
0.42,0.73,0.23,-0.03,-0.03,-0.13,0,0
5.22,0.61,5.27,0.11,0.85,19.13,1,19
0.72,0.53,0.73,-0.08,0.04,0.03,0,0
1.03,0.96,1.04,-0.04,-0.03,-1.04,0,0
5.64,0.04,5.92,0.04,0.35,20.63,1,14
4.29,0.37,4.54,0.05,1.07,10.05,1,13
4.16,0.15,3.8,0.05,0.73,10.18,1,14
5.18,0.57,5.71,0.07,0.93,22.61,1,17
-0.68,1.13,-0.7,0.09,-0.15,3.04,0,0
0.57,0.83,0.53,0.09,0.43,4.67,0,0
1.79,0.38,1.63,0.01,0.03,-1.24,0,0
1.46,0.37,1.25,0.11,0.34,-1.04,0,0
5.33,0.22,5.07,0.14,0.77,15.14,1,14
-0.5,0.69,-0.27,0.03,0.06,8.1,0,0
1.52,0.63,1.26,0.02,0.46,-1.6,0,0
3.84,0.09,3.72,0.14,0.55,17.61,1,10
0.81,0.65,0.61,-0.07,-0.28,3.57,0,0
4.9,0.59,5.3,0.27,0.91,14.04,1,14
1.48,0.64,1.31,-0.08,-0.47,4.77,0,0
-1.19,0.73,-0.79,0.03,0.33,-0.71,0,0
-0.27,0.86,-0.17,0.07,0.17,7.44,0,0
5.26,0.38,5.6,0.19,0.96,20.98,1,17
3.22,-0.28,2.85,0.05,0.73,11.44,1,13
6.09,0.14,6.12,0.05,0.92,25.28,1,15
0.76,0.7,0.69,0.0,0.04,9.24,0,0
4.13,0.28,4.67,0.04,0.83,11.83,1,17
1.67,0.66,2.5,0.04,-0.03,10.64,0,0
5.48,0.44,5.66,0.03,0.98,10.81,1,17
4.96,0.44,4.44,0.04,1.05,18.13,1,21
4.66,0.62,4.75,0.04,1.0,14.62,1,18
4.44,0.41,4.12,0.24,1.05,6.67,1,13
0.97,0.83,1.14,0.11,0.07,2.11,0,0
5.36,0.48,5.19,0.05,0.98,14.85,1,16
-0.62,0.91,0.01,-0.03,0.2,-5.77,0,0
3.99,0.07,3.49,0.07,1.11,27.62,1,23
0.07,0.77,0.43,0.02,-0.14,6.61,0,0
0.19,0.85,0.62,-0.06,-0.05,0.04,0,0
-2.05,0.72,-2.13,0.03,0.19,12.02,0,0
6.1,0.65,6.15,0.11,0.63,20.0,1,15
4.15,0.04,4.39,0.14,0.82,10.58,1,18
1.4,0.83,1.79,0.12,0.01,16.1,0,0
5.61,0.5,5.54,0.1,0.8,9.41,1,13
0.93,0.8,0.66,0.04,-0.22,4.73,0,0
4.48,0.37,4.71,0.11,0.77,22.41,1,16
-0.5,0.54,-0.21,0.09,0.07,-1.28,0,0
0.66,0.8,0.33,0.07,0.15,6.78,0,0
4.3,0.32,5.13,0.11,0.85,18.23,1,17
2.59,0.69,2.8,0.05,0.19,7.61,0,0
1.45,0.89,1.48,-0.02,-0.11,2.85,0,0
1.73,0.68,1.64,-0.01,0.06,2.62,0,0
-0.39,0.77,-1.21,0.07,0.1,-2.3,0,0
1.11,0.64,0.11,0.12,0.15,1.2,0,0
1.38,0.81,1.9,-0.02,-0.11,-3.67,0,0
-0.41,1.11,-0.13,-0.03,0.19,2.98,0,0
5.26,0.43,5.89,0.13,0.51,15.15,1,20
5.79,0.49,5.77,0.16,0.69,12.55,1,8
4.27,0.29,4.21,0.1,0.93,22.42,1,19
0.48,0.89,0.38,-0.04,0.16,4.86,0,0
4.52,0.14,5.0,0.12,0.74,14.61,1,13
1.5,0.87,1.58,-0.03,-0.07,2.71,0,0
1.6,0.65,1.41,-0.0,-0.27,3.05,0,0
-0.1,0.67,-0.11,0.05,0.32,6.72,0,0
4.44,0.44,4.13,0.18,0.68,8.39,1,14
4.6,0.42,4.81,0.15,0.87,19.62,1,14
0.21,0.75,0.3,0.04,-0.16,-2.11,0,0
2.38,0.65,3.01,0.04,0.07,3.69,0,0
3.57,0.42,3.41,0.08,1.15,12.59,1,15
2.62,0.36,2.95,0.01,0.83,14.88,1,12
3.09,0.83,3.58,0.07,0.17,2.57,0,0
2.05,0.75,2.3,0.02,0.14,7.34,0,0
1.08,0.35,1.31,-0.04,0.21,5.04,0,0
4.75,0.39,5.25,0.07,0.87,15.97,1,16
3.87,0.23,3.97,0.1,0.58,22.38,1,19
6.29,0.45,6.03,0.05,0.49,8.4,1,12
6.65,0.69,7.18,0.12,0.92,12.78,1,16
1.17,0.88,0.66,-0.02,-0.19,7.46,0,0
4.25,0.13,3.49,0.11,0.68,25.44,1,15
5.81,0.5,5.64,0.03,0.72,24.18,1,14
4.29,0.46,4.67,0.11,0.52,15.52,1,8
1.59,1.05,1.4,0.09,0.23,3.6,0,0
4.43,0.28,4.46,0.15,0.45,18.3,1,13
3.6,0.13,3.6,0.18,1.04,27.0,1,21
5.38,0.1,6.01,0.12,1.12,23.98,1,18
1.18,0.68,1.46,-0.04,0.06,7.23,0,0
0.4,0.78,0.23,0.06,-0.11,4.11,0,0
1.25,0.78,1.37,-0.05,0.0,-2.24,0,0
4.28,0.47,4.23,0.13,0.99,17.58,1,19
0.07,0.9,0.32,-0.08,0.15,7.82,0,0
5.33,0.32,5.45,0.1,0.54,8.78,1,16
0.2,0.81,0.5,0.02,-0.02,-9.56,0,0
0.05,0.57,0.26,0.01,0.07,7.84,0,0
3.88,0.29,4.2,0.03,0.95,20.19,1,13
0.14,0.78,0.35,-0.07,-0.09,0.99,0,0
-1.81,0.8,-1.64,0.07,0.3,0.62,0,0
5.19,0.4,4.42,0.04,0.87,8.68,1,12
0.52,0.59,0.84,0.02,-0.12,4.84,0,0
-0.6,0.76,-0.89,-0.03,-0.06,1.6,0,0
1.76,0.66,1.8,0.06,0.24,-2.82,0,0
2.27,0.42,2.41,-0.06,-0.08,3.22,0,0
4.31,0.25,4.43,0.1,0.47,20.17,1,12
4.96,0.28,5.29,0.2,0.87,13.08,1,11
0.48,0.44,0.87,-0.07,-0.35,-0.06,0,0
4.78,0.37,4.78,0.1,0.95,19.35,1,14
0.83,1.01,0.91,0.1,0.06,0.21,0,0
6.82,0.39,6.84,0.05,0.89,13.16,1,16
2.05,0.52,1.95,-0.06,0.13,8.31,0,0
2.3,0.43,2.16,0.09,0.73,15.88,1,13
2.28,0.91,2.45,0.07,0.03,1.54,0,0
4.55,0.47,4.45,0.11,0.86,12.07,1,18
0.42,0.96,0.36,0.02,-0.12,-4.92,0,0
-1.17,1.2,-1.03,0.02,-0.19,3.58,0,0
3.58,0.51,4.22,0.05,0.72,20.98,1,12
0.51,0.97,1.15,-0.01,-0.33,2.13,0,0
3.21,0.16,2.89,0.13,1.02,13.97,1,14
0.44,0.94,0.72,-0.13,-0.04,3.0,0,0
4.4,0.39,5.04,0.04,0.93,11.32,1,21
0.6,0.32,1.0,0.01,0.15,2.61,0,0
0.86,1.04,0.83,-0.04,-0.19,6.76,0,0
3.6,0.45,3.57,0.11,0.87,23.16,1,14
2.17,0.69,2.37,0.01,0.26,-2.09,0,0
-0.32,0.85,-0.2,0.01,0.06,-3.54,0,0
4.93,0.13,4.64,0.03,0.73,24.25,1,16
4.8,0.38,4.68,0.18,0.7,17.25,1,20
5.61,0.32,5.72,0.06,0.83,19.82,1,15
0.55,1.07,0.99,0.03,0.29,-5.72,0,0
-0.23,0.6,-0.36,-0.03,0.0,4.58,0,0
4.04,0.24,4.29,0.09,0.83,16.88,1,15
3.92,0.42,3.83,0.11,0.6,19.25,1,18
4.78,0.36,5.28,0.15,0.78,14.07,1,18
3.6,0.05,3.32,0.05,0.45,19.0,1,12
5.37,0.27,5.21,0.09,0.77,22.66,1,11
-0.25,0.44,-0.32,0.11,-0.06,3.38,0,0
2.89,0.25,2.56,0.1,0.7,13.31,1,17
5.46,0.19,5.53,0.13,0.67,19.13,1,23
0.63,1.15,-0.01,0.01,-0.12,1.07,0,0
6.15,0.45,5.78,0.2,0.94,15.91,1,13
1.58,1.06,1.97,0.06,0.13,3.76,0,0
2.21,0.5,1.41,-0.05,0.11,4.71,0,0
0.67,0.72,0.5,-0.02,0.06,6.44,0,0
0.18,0.91,0.4,0.04,0.32,1.57,0,0
3.6,0.67,3.9,0.1,1.2,10.71,1,11
4.28,0.44,4.15,0.11,0.71,23.51,1,11
3.56,0.4,3.74,0.18,0.97,23.35,1,18
-0.35,0.75,-0.62,-0.03,0.12,8.05,0,0
4.64,0.45,4.5,0.1,0.8,8.48,1,18
5.89,0.05,6.52,0.16,1.38,12.42,1,17
0.2,0.57,0.22,-0.04,0.14,11.42,0,0
4.85,0.39,4.58,0.08,1.04,19.89,1,13
1.53,1.1,1.04,0.03,-0.11,5.33,0,0
5.27,0.44,5.69,0.08,0.97,18.43,1,14
-0.25,0.95,0.02,-0.04,-0.18,14.24,0,0
1.69,0.56,1.73,0.04,0.16,7.82,0,0
0.71,0.87,0.73,-0.05,0.14,3.0,0,0
3.47,-0.36,3.51,0.1,0.64,20.59,1,18
4.81,0.16,5.16,0.18,0.85,13.96,1,18
7.64,0.02,7.97,0.1,0.76,11.04,1,16
-2.35,0.83,-2.34,0.05,0.17,11.0,0,0
-0.55,0.96,-0.63,-0.07,0.05,6.8,0,0
3.62,0.02,3.59,0.11,0.72,13.84,1,14
-0.48,0.71,-0.33,-0.03,-0.07,-1.55,0,0
1.01,0.8,1.32,0.02,-0.2,-0.02,0,0
1.97,1.19,1.86,-0.02,0.27,9.58,0,0
-1.11,0.31,-1.07,0.03,-0.27,4.18,0,0
6.17,0.32,6.12,0.14,0.98,8.05,1,15
6.68,0.13,6.33,0.11,0.54,19.28,1,12
4.97,0.3,4.52,0.16,0.57,19.02,1,17
6.54,0.74,6.33,0.09,0.47,13.69,1,21
4.49,-0.03,4.36,0.18,0.59,27.62,1,20
4.48,0.39,4.86,0.14,1.01,7.97,1,11
4.3,0.86,3.77,0.13,0.71,13.82,1,13
4.71,0.35,4.85,0.04,0.95,11.88,1,22
4.9,0.29,4.88,0.09,0.88,10.34,1,14
4.24,0.11,4.32,0.09,0.71,19.19,1,10
5.22,0.07,5.29,0.17,0.89,14.46,1,16
-0.6,0.58,-0.15,-0.06,0.22,3.95,0,0
5.94,0.17,5.88,0.11,0.37,19.6,1,16
4.66,0.09,5.05,0.04,0.7,17.05,1,17
5.01,0.34,5.05,0.08,0.69,21.64,1,11
4.24,0.18,4.09,0.09,0.59,33.03,1,17
3.62,0.39,3.5,0.07,0.92,13.15,1,17
6.47,0.71,6.26,0.02,0.64,9.38,1,17
5.5,0.08,6.02,0.04,0.36,20.71,1,14
2.67,1.0,2.67,-0.01,0.32,-5.69,0,0
6.15,0.36,6.2,0.07,0.67,6.45,1,19
5.45,0.41,5.49,0.17,0.99,16.25,1,15
0.26,1.11,0.15,0.02,-0.13,8.18,0,0
5.08,0.06,4.58,0.01,1.07,19.78,1,18
6.34,0.36,6.54,0.1,0.95,19.77,1,16
5.64,-0.09,5.8,0.04,0.7,20.94,1,17
4.5,0.56,4.42,0.08,0.69,7.12,1,10
-0.18,0.98,-0.11,-0.04,0.3,5.3,0,0
1.8,0.82,1.89,-0.02,0.28,11.97,0,0
4.68,0.65,4.43,0.13,0.62,7.39,1,11
1.77,0.68,1.51,0.06,0.23,3.67,0,0
4.65,0.41,4.78,0.14,0.9,15.35,1,19
2.0,0.87,1.46,0.09,0.07,4.68,0,0
4.96,0.45,4.67,0.12,0.77,16.5,1,17
4.2,0.25,3.77,0.15,0.78,12.01,1,16
3.1,0.25,2.73,0.14,1.05,19.73,1,17
5.27,0.4,5.14,0.12,0.99,19.33,1,14
1.23,0.77,1.16,0.05,-0.16,5.14,0,0
-1.99,1.26,-2.18,-0.01,0.24,3.57,0,0
0.87,0.5,0.7,0.02,0.08,13.99,0,0
5.42,0.15,5.15,0.14,0.9,12.79,1,17
0.28,0.81,0.37,0.07,0.47,-2.04,0,0
0.48,0.74,1.02,-0.05,-0.27,6.53,0,0
